"","acceptedNameUsage","accessRights","adm1","adm2","associatedTaxa","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/classs","http://unknown.org/occurrenceDetails","identificationID","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","locality","locationAccordingTo","locationID","lon","modified","month","municipality","nameAccordingTo","namePublishedInYear","nomenclaturalCode","nomenclaturalStatus","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","organismQuantity","organismQuantityType","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonomicStatus","taxonRank","taxonRemarks","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","waterBody","year","downloadDate"
"488",NA,NA,"Rs",NA,NA,"PRESERVED_SPECIMEN",NA,"34969","Pinopsida",194,"Fazenda da Ronda, Rs, Brazil","PACA_AGP",NA,NA,NA,"Brazil",50,NA,"fe8c1017-5941-4703-8f81-5023028a32ab","PACA-AGP - Herbarium Anchieta","1954-05-05T00:00:00.000+0000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1947-01-08T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Brazil","1426680614","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emrich-Rambo","BRA:IAP:PACA_AGP:0000034969",NA,NA,NA,"IAP",NA,NA,NA,"BR",1426680614,"Plantae",6,"pt","2017-03-03T13:41:12.488+0000","2017-02-16T17:59:40.066+0000","2017-02-01T15:02:37.817+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Fazenda da Ronda",NA,NA,NA,NA,1,"Vacaria",NA,NA,NA,NA,"BRA:IAP:PACA_AGP:0000034969","Habitat: In silva campestri. Fenofase: juvenilis",NA,"Pinales",640,NA,NA,NA,NA,"Instituto Anchietano de Pesquisas (IAP)",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","BR","94a9c3b2-d54d-4938-811b-e91e091eeb28","Rambo, B.",NA,NA,NA,"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.","PACA-AGP - Herbarium Anchieta",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,1947,2017-11-13
"489",NA,NA,"Rs",NA,NA,"PRESERVED_SPECIMEN",NA,"34969","Pinopsida",194,"Fazenda da Ronda, Rs, Brazil","PACA-AGP",NA,NA,NA,"Brazil",74,NA,"fe8c1017-5941-4703-8f81-5023028a32ab","PACA-AGP - Herbarium Anchieta","1954-05-05T00:00:00.000+0000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1947-01-08T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Brazil","1086755049","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emrich-Rambo","BRA:IAP:PACA-AGP:0000034969",NA,NA,NA,"IAP",NA,NA,NA,"BR",1086755049,"Plantae",6,"pt","2017-10-30T14:24:45.647+0000","2017-08-01T15:23:51.794+0000","2017-08-01T15:23:35.317+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Fazenda da Ronda",NA,NA,NA,NA,1,"Vacaria",NA,NA,NA,NA,"BRA:IAP:PACA-AGP:0000034969","Habitat: In silva campestri. Fenofase: juvenilis",NA,"Pinales",640,NA,NA,NA,NA,"Instituto Anchietano de Pesquisas (IAP)",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","BR","94a9c3b2-d54d-4938-811b-e91e091eeb28","Rambo, B.",NA,NA,NA,"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.","PACA-AGP - Herbarium Anchieta",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,1947,2017-11-13
"490",NA,NA,"São Paulo",NA,NA,"PRESERVED_SPECIMEN",NA,"12115","Pinopsida",194,"Parque do Estado de São Paulo., São Paulo, Brazil","SPF",NA,NA,NA,"Brazil",78,NA,"1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","SPF - Herbário da Universidade de São Paulo","1947-01-01T00:00:00.000+0000",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1947-02-11T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Brazil","1090614321","Araucaria","Araucaria",2684910,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne, W","BRA:USP:SPF:0000012115",NA,NA,NA,"USP",NA,NA,NA,"BR",1090614321,"Plantae",6,"pt","2017-10-30T14:14:57.519+0000","2017-09-21T16:08:21.338+0000","2016-01-08T12:26:18.778+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Parque do Estado de São Paulo.",NA,NA,NA,NA,2,"São Paulo",NA,NA,NA,NA,"BRA:USP:SPF:0000012115",NA,NA,"Pinales",640,NA,NA,NA,NA,"Universidade de São Paulo, USP",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","BR","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","Hoehne, W","2396",NA,NA,"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.","SPF - Herbário da Universidade de São Paulo",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,1947,2017-11-13
"491",NA,NA,"Po",NA,NA,"PRESERVED_SPECIMEN",NA,"5073-1","Pinopsida",194,"Parque de Castrelos. Vigo. En el rellano inferior de los jardines. Hay 2 masculinos corpulentos en este sitio, uno de los cuales con el tronco deteriorado tiene ya poca vida y otros femeninos en el parque exterior, Po, Spain","EMMA",NA,NA,NA,"Spain",40,NA,"837381f4-f762-11e1-a439-00145eb45e9a",NA,"1997-01-01T00:00:00.000+0000",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1947-03-14T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Spain","31500884","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. Gil Borrell","EMMA:EMMA:5073-1",1,NA,NA,"EMMA",NA,NA,NA,"ES",31500884,"Plantae",6,"es","2017-10-20T08:13:50.317+0000","2017-02-16T17:59:39.879+0000","2015-11-16T11:10:29.941+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","Parque de Castrelos. Vigo. En el rellano inferior de los jardines. Hay 2 masculinos corpulentos en este sitio, uno de los cuales con el tronco deteriorado tiene ya poca vida y otros femeninos en el parque exterior",NA,NA,NA,"2014-01-17T09:22:01.000+0000",3,NA,NA,NA,NA,NA,"EMMA:EMMA:5073-1","Ramas con amentos de un pie masculino. Pais de origen: Brasil",NA,"Pinales",640,NA,NA,NA,NA,NA,NA,"Tracheophyta",7707728,"Herbarium specimen",NA,"DWC_ARCHIVE","ES","46fca4d7-47a9-465f-97c8-161e209e624e","R. Areses",NA,NA,NA,NA,NA,NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947,2017-11-13
"492",NA,NA,"Po",NA,NA,"PRESERVED_SPECIMEN",NA,"5074-1","Pinopsida",194,"Castrelos. Vigo. En el rellano inferior de los jardines. Hay dos ejemplares corpulentos masculinos y otros femeninos en el parque exterior, Po, Spain","EMMA",NA,NA,NA,"Spain",40,NA,"837381f4-f762-11e1-a439-00145eb45e9a",NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1947-03-14T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Spain","31500885","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R. Areses","EMMA:EMMA:5074-1",1,NA,NA,"EMMA",NA,NA,NA,"ES",31500885,"Plantae",6,"es","2017-10-20T08:13:50.287+0000","2017-02-16T17:59:40.845+0000","2015-11-16T11:10:29.948+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","Castrelos. Vigo. En el rellano inferior de los jardines. Hay dos ejemplares corpulentos masculinos y otros femeninos en el parque exterior",NA,NA,NA,"2014-01-17T09:22:01.000+0000",3,NA,NA,NA,NA,NA,"EMMA:EMMA:5074-1","Ramas con amentos masculinos. Pais de origen: Brasil.",NA,"Pinales",640,NA,NA,NA,NA,NA,NA,"Tracheophyta",7707728,"Herbarium specimen",NA,"DWC_ARCHIVE","ES","46fca4d7-47a9-465f-97c8-161e209e624e","R. Areses",NA,NA,NA,NA,NA,NA,"Araucaria brasiliensis A. Rich.",NA,NA,"Araucaria angustifolia",2684940,"brasiliensis",NA,NA,8238060,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947,2017-11-13
"493",NA,NA,"Po",NA,NA,"PRESERVED_SPECIMEN",NA,"466-1","Pinopsida",194,"Lourizán, Po, Spain","EMMA",NA,NA,NA,"Spain",40,NA,"837381f4-f762-11e1-a439-00145eb45e9a",NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1947-04-14T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Spain","31500851","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EMMA:EMMA:466-1",1,NA,NA,"EMMA",NA,NA,NA,"ES",31500851,"Plantae",6,"es","2017-10-20T08:13:50.136+0000","2017-02-16T17:59:39.914+0000","2015-11-16T11:10:29.816+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","Lourizán",NA,NA,NA,"2014-01-17T09:22:01.000+0000",4,NA,NA,NA,NA,NA,"EMMA:EMMA:466-1",NA,NA,"Pinales",640,NA,NA,NA,NA,NA,NA,"Tracheophyta",7707728,"Herbarium specimen",NA,"DWC_ARCHIVE","ES","46fca4d7-47a9-465f-97c8-161e209e624e","A. Rodríguez",NA,NA,NA,NA,NA,NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947,2017-11-13
"494",NA,NA,"Po",NA,NA,"PRESERVED_SPECIMEN",NA,"468-1","Pinopsida",194,"Lourizán, Po, Spain","EMMA",NA,NA,NA,"Spain",40,NA,"837381f4-f762-11e1-a439-00145eb45e9a",NA,"1997-01-01T00:00:00.000+0000",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1947-04-14T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Spain","31500853","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. Gil Borrell","EMMA:EMMA:468-1",1,NA,NA,"EMMA",NA,NA,NA,"ES",31500853,"Plantae",6,"es","2017-10-20T08:13:50.179+0000","2017-02-16T17:59:39.879+0000","2015-11-16T11:10:29.835+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","Lourizán",NA,NA,NA,"2014-01-17T09:22:01.000+0000",4,NA,NA,NA,NA,NA,"EMMA:EMMA:468-1",NA,NA,"Pinales",640,NA,NA,NA,NA,NA,NA,"Tracheophyta",7707728,"Herbarium specimen",NA,"DWC_ARCHIVE","ES","46fca4d7-47a9-465f-97c8-161e209e624e","L. Ceballos",NA,NA,NA,NA,NA,NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947,2017-11-13
"495",NA,NA,"Rs",NA,NA,"PRESERVED_SPECIMEN",NA,"31016","Pinopsida",194,"Vila Oliva, Rs, Brazil","PACA-AGP",NA,NA,NA,"Brazil",74,NA,"fe8c1017-5941-4703-8f81-5023028a32ab","PACA-AGP - Herbarium Anchieta","1954-05-05T00:00:00.000+0000",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1946-01-04T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Brazil","1086751544","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emrich-Rambo","BRA:IAP:PACA-AGP:0000031016",NA,NA,NA,"IAP",NA,NA,NA,"BR",1086751544,"Plantae",6,"pt","2017-10-30T14:24:44.737+0000","2017-08-01T15:23:47.748+0000","2017-08-01T15:23:33.898+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Vila Oliva",NA,NA,NA,NA,1,"Caxias do Sul",NA,NA,NA,NA,"BRA:IAP:PACA-AGP:0000031016","Habitat: In silva campestri. Fenofase: juvenilis",NA,"Pinales",640,NA,NA,NA,NA,"Instituto Anchietano de Pesquisas (IAP)",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","BR","94a9c3b2-d54d-4938-811b-e91e091eeb28","Rambo, B.",NA,NA,NA,"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.","PACA-AGP - Herbarium Anchieta",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,1946,2017-11-13
"496",NA,NA,"Rs",NA,NA,"PRESERVED_SPECIMEN",NA,"31016","Pinopsida",194,"Vila Oliva, Rs, Brazil","PACA_AGP",NA,NA,NA,"Brazil",50,NA,"fe8c1017-5941-4703-8f81-5023028a32ab","PACA-AGP - Herbarium Anchieta","1954-05-05T00:00:00.000+0000",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1946-01-04T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Brazil","1426677025","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emrich-Rambo","BRA:IAP:PACA_AGP:0000031016",NA,NA,NA,"IAP",NA,NA,NA,"BR",1426677025,"Plantae",6,"pt","2017-03-03T13:41:11.761+0000","2017-02-16T17:59:40.000+0000","2017-02-01T15:02:33.012+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Vila Oliva",NA,NA,NA,NA,1,"Caxias do Sul",NA,NA,NA,NA,"BRA:IAP:PACA_AGP:0000031016","Habitat: In silva campestri. Fenofase: juvenilis",NA,"Pinales",640,NA,NA,NA,NA,"Instituto Anchietano de Pesquisas (IAP)",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","BR","94a9c3b2-d54d-4938-811b-e91e091eeb28","Rambo, B.",NA,NA,NA,"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.","PACA-AGP - Herbarium Anchieta",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,1946,2017-11-13
"497",NA,NA,"Po",NA,NA,"PRESERVED_SPECIMEN",NA,"5077-1","Pinopsida",194,"Finca Monteporreiro de la Fª de D. Casimiro Gómez. Pontevedra, Po, Spain","EMMA",NA,NA,NA,"Spain",40,NA,"837381f4-f762-11e1-a439-00145eb45e9a",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1946-04-03T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Spain","31500888","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R. Areses","EMMA:EMMA:5077-1",1,NA,NA,"EMMA",NA,NA,NA,"ES",31500888,"Plantae",6,"es","2017-10-20T08:13:50.325+0000","2017-02-16T17:59:40.921+0000","2015-11-16T11:10:29.935+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","Finca Monteporreiro de la Fª de D. Casimiro Gómez. Pontevedra",NA,NA,NA,"2014-01-17T09:22:01.000+0000",4,NA,NA,NA,NA,NA,"EMMA:EMMA:5077-1","El pié de donde procede la muestra es monoico. Pais de origen: Brasil",NA,"Pinales",640,NA,NA,NA,NA,NA,NA,"Tracheophyta",7707728,"Herbarium specimen",NA,"DWC_ARCHIVE","ES","46fca4d7-47a9-465f-97c8-161e209e624e","R. Areses",NA,NA,NA,NA,NA,NA,"Araucaria brasiliensis A. Rich.",NA,NA,"Araucaria angustifolia",2684940,"brasiliensis",NA,NA,8238060,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946,2017-11-13
"498",NA,NA,"Po",NA,NA,"PRESERVED_SPECIMEN",NA,"5076-1","Pinopsida",194,"Finca Monteporreiro de la Fª de D. Casimiro Gómez en Pontevedra, Po, Spain","EMMA",NA,NA,NA,"Spain",40,NA,"837381f4-f762-11e1-a439-00145eb45e9a",NA,"1997-01-01T00:00:00.000+0000",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1946-10-03T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Spain","31500887","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. Gil Borrell","EMMA:EMMA:5076-1",1,NA,NA,"EMMA",NA,NA,NA,"ES",31500887,"Plantae",6,"es","2017-10-20T08:13:50.320+0000","2017-02-16T17:59:39.894+0000","2015-11-16T11:10:29.954+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","Finca Monteporreiro de la Fª de D. Casimiro Gómez en Pontevedra",NA,NA,NA,"2014-01-17T09:22:01.000+0000",10,NA,NA,NA,NA,NA,"EMMA:EMMA:5076-1","Es un pie monoico. Pais de origen: Brasil",NA,"Pinales",640,NA,NA,NA,NA,NA,NA,"Tracheophyta",7707728,"Herbarium specimen",NA,"DWC_ARCHIVE","ES","46fca4d7-47a9-465f-97c8-161e209e624e","R. Areses",NA,NA,NA,NA,NA,NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946,2017-11-13
"499",NA,NA,"Po",NA,NA,"PRESERVED_SPECIMEN",NA,"5075-1","Pinopsida",194,"Castrelos. Vigo. En el rellano inferior de los jardines del Palacio, Po, Spain","EMMA",NA,NA,NA,"Spain",40,NA,"837381f4-f762-11e1-a439-00145eb45e9a",NA,"1997-01-01T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1946-01-01T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Spain","31500886","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. Gil Borrell","EMMA:EMMA:5075-1",1,NA,NA,"EMMA",NA,NA,NA,"ES",31500886,"Plantae",6,"es","2017-10-20T08:13:50.291+0000","2017-02-16T17:59:39.905+0000","2015-11-16T11:10:29.949+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","Castrelos. Vigo. En el rellano inferior de los jardines del Palacio",NA,NA,NA,"2014-01-17T09:22:01.000+0000",NA,NA,NA,NA,NA,NA,"EMMA:EMMA:5075-1","Ramito de un ejemplar que es masculino. Pais de origen: Brasil",NA,"Pinales",640,NA,NA,NA,NA,NA,NA,"Tracheophyta",7707728,"Herbarium specimen",NA,"DWC_ARCHIVE","ES","46fca4d7-47a9-465f-97c8-161e209e624e","R. Areses",NA,NA,NA,NA,NA,NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946,2017-11-13
"500",NA,NA,"Rs",NA,NA,"PRESERVED_SPECIMEN",NA,"28468","Pinopsida",194,"Ad fl. Uruguay., Rs, Brazil","PACA-AGP",NA,NA,NA,"Brazil",74,NA,"fe8c1017-5941-4703-8f81-5023028a32ab","PACA-AGP - Herbarium Anchieta","1954-05-05T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1945-03-01T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Brazil","1086749164","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emrich-Rambo","BRA:IAP:PACA-AGP:0000028468",NA,NA,NA,"IAP",NA,NA,NA,"BR",1086749164,"Plantae",6,"pt","2017-10-30T14:24:44.139+0000","2017-08-01T15:23:44.793+0000","2017-08-01T15:23:32.751+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Ad fl. Uruguay.",NA,NA,NA,NA,3,"Nonoai",NA,NA,NA,NA,"BRA:IAP:PACA-AGP:0000028468","Habitat: In silva campestri. Fenofase: estéril",NA,"Pinales",640,NA,NA,NA,NA,"Instituto Anchietano de Pesquisas (IAP)",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","BR","94a9c3b2-d54d-4938-811b-e91e091eeb28","Rambo, B.",NA,NA,NA,"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.","PACA-AGP - Herbarium Anchieta",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,1945,2017-11-13
"501",NA,NA,"Rs",NA,NA,"PRESERVED_SPECIMEN",NA,"28468","Pinopsida",194,"Ad fl. Uruguay., Rs, Brazil","PACA_AGP",NA,NA,NA,"Brazil",50,NA,"fe8c1017-5941-4703-8f81-5023028a32ab","PACA-AGP - Herbarium Anchieta","1954-05-05T00:00:00.000+0000",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1945-03-01T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Brazil","1426674737","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emrich-Rambo","BRA:IAP:PACA_AGP:0000028468",NA,NA,NA,"IAP",NA,NA,NA,"BR",1426674737,"Plantae",6,"pt","2017-03-03T13:41:11.270+0000","2017-02-16T17:59:40.006+0000","2017-02-01T15:02:30.358+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Ad fl. Uruguay.",NA,NA,NA,NA,3,"Nonoai",NA,NA,NA,NA,"BRA:IAP:PACA_AGP:0000028468","Habitat: In silva campestri. Fenofase: estéril",NA,"Pinales",640,NA,NA,NA,NA,"Instituto Anchietano de Pesquisas (IAP)",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","BR","94a9c3b2-d54d-4938-811b-e91e091eeb28","Rambo, B.",NA,NA,NA,"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.","PACA-AGP - Herbarium Anchieta",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,1945,2017-11-13
"502",NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"216009-1","Pinopsida",194,"Campos do Jordao, Brazil","MA",NA,NA,NA,"Brazil",40,NA,"834c9918-f762-11e1-a439-00145eb45e9a","Real Jardín Botánico (Madrid), Vascular Plant Herbarium (MA)",NA,NA,NA,NA,NA,NA,NA,1600,NA,NA,NA,"1945-09-01T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Brazil","29984159","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MA:MA:216009-1",1,NA,NA,"MA",NA,NA,NA,"BR",29984159,"Plantae",6,"es","2017-10-20T08:17:56.801+0000","2017-02-16T17:59:39.889+0000","2015-05-14T00:32:44.258+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Campos do Jordao",NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,"Pinales",640,NA,NA,NA,NA,NA,NA,"Tracheophyta",7707728,"herbarium specimen",NA,"DWC_ARCHIVE","ES","0363cbd4-f666-455e-8e86-0bbddcf51950","J. Eugenio Leite",NA,NA,NA,NA,NA,NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945,2017-11-13
"503",NA,NA,"São Paulo",NA,NA,"PRESERVED_SPECIMEN",NA,"11308","Pinopsida",194,"Parque do Estado., São Paulo, Brazil","SPF",NA,NA,NA,"Brazil",78,NA,"1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","SPF - Herbário da Universidade de São Paulo","1944-01-01T00:00:00.000+0000",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1944-08-17T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Brazil","1090614258","Araucaria","Araucaria",2684910,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne, W","BRA:USP:SPF:0000011308",NA,NA,NA,"USP",NA,NA,NA,"BR",1090614258,"Plantae",6,"pt","2017-10-30T14:14:57.377+0000","2017-09-21T16:08:21.234+0000","2016-01-08T12:26:18.766+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Parque do Estado.",NA,NA,NA,NA,8,"São Paulo",NA,NA,NA,NA,"BRA:USP:SPF:0000011308",NA,NA,"Pinales",640,NA,NA,NA,NA,"Universidade de São Paulo, USP",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","BR","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","Hoehne, W","1438",NA,NA,"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.","SPF - Herbário da Universidade de São Paulo",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,1944,2017-11-13
